cod_ap_sms,subgrupo,ano,obitos
1.0,1.1. Reduzível pelas ações de imunização,2006,0
1.0,1.1. Reduzível pelas ações de imunização,2007,0
1.0,1.1. Reduzível pelas ações de imunização,2008,0
1.0,1.1. Reduzível pelas ações de imunização,2009,0
1.0,1.1. Reduzível pelas ações de imunização,2010,0
1.0,1.1. Reduzível pelas ações de imunização,2011,0
1.0,1.1. Reduzível pelas ações de imunização,2012,0
1.0,1.1. Reduzível pelas ações de imunização,2013,0
1.0,1.1. Reduzível pelas ações de imunização,2014,0
1.0,1.1. Reduzível pelas ações de imunização,2015,1
1.0,1.1. Reduzível pelas ações de imunização,2016,0
1.0,1.1. Reduzível pelas ações de imunização,2017,1
1.0,1.1. Reduzível pelas ações de imunização,2018,0
1.0,1.1. Reduzível pelas ações de imunização,2019,0
1.0,1.1. Reduzível pelas ações de imunização,2020,0
1.0,1.1. Reduzível pelas ações de imunização,2021,0
1.0,1.1. Reduzível pelas ações de imunização,2022,1
1.0,1.1. Reduzível pelas ações de imunização,2023,0
1.0,1.1. Reduzível pelas ações de imunização,2024,0
1.0,1.1. Reduzível pelas ações de imunização,2025,0
1.0,1.2.1. Red por at à mulher na gestação,2006,28
1.0,1.2.1. Red por at à mulher na gestação,2007,25
1.0,1.2.1. Red por at à mulher na gestação,2008,18
1.0,1.2.1. Red por at à mulher na gestação,2009,28
1.0,1.2.1. Red por at à mulher na gestação,2010,23
1.0,1.2.1. Red por at à mulher na gestação,2011,19
1.0,1.2.1. Red por at à mulher na gestação,2012,22
1.0,1.2.1. Red por at à mulher na gestação,2013,17
1.0,1.2.1. Red por at à mulher na gestação,2014,19
1.0,1.2.1. Red por at à mulher na gestação,2015,24
1.0,1.2.1. Red por at à mulher na gestação,2016,13
1.0,1.2.1. Red por at à mulher na gestação,2017,19
1.0,1.2.1. Red por at à mulher na gestação,2018,13
1.0,1.2.1. Red por at à mulher na gestação,2019,13
1.0,1.2.1. Red por at à mulher na gestação,2020,17
1.0,1.2.1. Red por at à mulher na gestação,2021,12
1.0,1.2.1. Red por at à mulher na gestação,2022,20
1.0,1.2.1. Red por at à mulher na gestação,2023,7
1.0,1.2.1. Red por at à mulher na gestação,2024,16
1.0,1.2.1. Red por at à mulher na gestação,2025,13
1.0,1.2.2. Red por at à mulher no parto,2006,4
1.0,1.2.2. Red por at à mulher no parto,2007,2
1.0,1.2.2. Red por at à mulher no parto,2008,10
1.0,1.2.2. Red por at à mulher no parto,2009,8
1.0,1.2.2. Red por at à mulher no parto,2010,6
1.0,1.2.2. Red por at à mulher no parto,2011,4
1.0,1.2.2. Red por at à mulher no parto,2012,3
1.0,1.2.2. Red por at à mulher no parto,2013,6
1.0,1.2.2. Red por at à mulher no parto,2014,0
1.0,1.2.2. Red por at à mulher no parto,2015,6
1.0,1.2.2. Red por at à mulher no parto,2016,6
1.0,1.2.2. Red por at à mulher no parto,2017,12
1.0,1.2.2. Red por at à mulher no parto,2018,6
1.0,1.2.2. Red por at à mulher no parto,2019,6
1.0,1.2.2. Red por at à mulher no parto,2020,3
1.0,1.2.2. Red por at à mulher no parto,2021,6
1.0,1.2.2. Red por at à mulher no parto,2022,4
1.0,1.2.2. Red por at à mulher no parto,2023,7
1.0,1.2.2. Red por at à mulher no parto,2024,8
1.0,1.2.2. Red por at à mulher no parto,2025,8
1.0,1.2.3. Red por at ao recém-nascido,2006,9
1.0,1.2.3. Red por at ao recém-nascido,2007,8
1.0,1.2.3. Red por at ao recém-nascido,2008,9
1.0,1.2.3. Red por at ao recém-nascido,2009,8
1.0,1.2.3. Red por at ao recém-nascido,2010,2
1.0,1.2.3. Red por at ao recém-nascido,2011,5
1.0,1.2.3. Red por at ao recém-nascido,2012,9
1.0,1.2.3. Red por at ao recém-nascido,2013,9
1.0,1.2.3. Red por at ao recém-nascido,2014,8
1.0,1.2.3. Red por at ao recém-nascido,2015,8
1.0,1.2.3. Red por at ao recém-nascido,2016,4
1.0,1.2.3. Red por at ao recém-nascido,2017,2
1.0,1.2.3. Red por at ao recém-nascido,2018,3
1.0,1.2.3. Red por at ao recém-nascido,2019,4
1.0,1.2.3. Red por at ao recém-nascido,2020,4
1.0,1.2.3. Red por at ao recém-nascido,2021,8
1.0,1.2.3. Red por at ao recém-nascido,2022,5
1.0,1.2.3. Red por at ao recém-nascido,2023,6
1.0,1.2.3. Red por at ao recém-nascido,2024,1
1.0,1.2.3. Red por at ao recém-nascido,2025,1
1.0,1.3. Red por ações de diag e trat adequado,2006,11
1.0,1.3. Red por ações de diag e trat adequado,2007,9
1.0,1.3. Red por ações de diag e trat adequado,2008,9
1.0,1.3. Red por ações de diag e trat adequado,2009,17
1.0,1.3. Red por ações de diag e trat adequado,2010,10
1.0,1.3. Red por ações de diag e trat adequado,2011,10
1.0,1.3. Red por ações de diag e trat adequado,2012,4
1.0,1.3. Red por ações de diag e trat adequado,2013,9
1.0,1.3. Red por ações de diag e trat adequado,2014,4
1.0,1.3. Red por ações de diag e trat adequado,2015,10
1.0,1.3. Red por ações de diag e trat adequado,2016,8
1.0,1.3. Red por ações de diag e trat adequado,2017,3
1.0,1.3. Red por ações de diag e trat adequado,2018,6
1.0,1.3. Red por ações de diag e trat adequado,2019,8
1.0,1.3. Red por ações de diag e trat adequado,2020,3
1.0,1.3. Red por ações de diag e trat adequado,2021,6
1.0,1.3. Red por ações de diag e trat adequado,2022,2
1.0,1.3. Red por ações de diag e trat adequado,2023,3
1.0,1.3. Red por ações de diag e trat adequado,2024,4
1.0,1.3. Red por ações de diag e trat adequado,2025,2
1.0,1.4. Red por ações promoção vinc a atenção,2006,12
1.0,1.4. Red por ações promoção vinc a atenção,2007,7
1.0,1.4. Red por ações promoção vinc a atenção,2008,8
1.0,1.4. Red por ações promoção vinc a atenção,2009,6
1.0,1.4. Red por ações promoção vinc a atenção,2010,9
1.0,1.4. Red por ações promoção vinc a atenção,2011,3
1.0,1.4. Red por ações promoção vinc a atenção,2012,7
1.0,1.4. Red por ações promoção vinc a atenção,2013,8
1.0,1.4. Red por ações promoção vinc a atenção,2014,9
1.0,1.4. Red por ações promoção vinc a atenção,2015,4
1.0,1.4. Red por ações promoção vinc a atenção,2016,7
1.0,1.4. Red por ações promoção vinc a atenção,2017,6
1.0,1.4. Red por ações promoção vinc a atenção,2018,2
1.0,1.4. Red por ações promoção vinc a atenção,2019,2
1.0,1.4. Red por ações promoção vinc a atenção,2020,2
1.0,1.4. Red por ações promoção vinc a atenção,2021,4
1.0,1.4. Red por ações promoção vinc a atenção,2022,2
1.0,1.4. Red por ações promoção vinc a atenção,2023,4
1.0,1.4. Red por ações promoção vinc a atenção,2024,6
1.0,1.4. Red por ações promoção vinc a atenção,2025,4
1.0,2. Causas mal definidas,2006,3
1.0,2. Causas mal definidas,2007,5
1.0,2. Causas mal definidas,2008,5
1.0,2. Causas mal definidas,2009,3
1.0,2. Causas mal definidas,2010,9
1.0,2. Causas mal definidas,2011,6
1.0,2. Causas mal definidas,2012,3
1.0,2. Causas mal definidas,2013,2
1.0,2. Causas mal definidas,2014,1
1.0,2. Causas mal definidas,2015,2
1.0,2. Causas mal definidas,2016,2
1.0,2. Causas mal definidas,2017,1
1.0,2. Causas mal definidas,2018,0
1.0,2. Causas mal definidas,2019,2
1.0,2. Causas mal definidas,2020,0
1.0,2. Causas mal definidas,2021,1
1.0,2. Causas mal definidas,2022,3
1.0,2. Causas mal definidas,2023,0
1.0,2. Causas mal definidas,2024,2
1.0,2. Causas mal definidas,2025,0
1.0,3. Demais causas (não claramente evitáveis),2006,30
1.0,3. Demais causas (não claramente evitáveis),2007,28
1.0,3. Demais causas (não claramente evitáveis),2008,24
1.0,3. Demais causas (não claramente evitáveis),2009,27
1.0,3. Demais causas (não claramente evitáveis),2010,21
1.0,3. Demais causas (não claramente evitáveis),2011,26
1.0,3. Demais causas (não claramente evitáveis),2012,15
1.0,3. Demais causas (não claramente evitáveis),2013,22
1.0,3. Demais causas (não claramente evitáveis),2014,16
1.0,3. Demais causas (não claramente evitáveis),2015,20
1.0,3. Demais causas (não claramente evitáveis),2016,12
1.0,3. Demais causas (não claramente evitáveis),2017,14
1.0,3. Demais causas (não claramente evitáveis),2018,17
1.0,3. Demais causas (não claramente evitáveis),2019,26
1.0,3. Demais causas (não claramente evitáveis),2020,12
1.0,3. Demais causas (não claramente evitáveis),2021,16
1.0,3. Demais causas (não claramente evitáveis),2022,16
1.0,3. Demais causas (não claramente evitáveis),2023,14
1.0,3. Demais causas (não claramente evitáveis),2024,5
1.0,3. Demais causas (não claramente evitáveis),2025,15
2.1,1.1. Reduzível pelas ações de imunização,2006,0
2.1,1.1. Reduzível pelas ações de imunização,2007,0
2.1,1.1. Reduzível pelas ações de imunização,2008,0
2.1,1.1. Reduzível pelas ações de imunização,2009,0
2.1,1.1. Reduzível pelas ações de imunização,2010,0
2.1,1.1. Reduzível pelas ações de imunização,2011,0
2.1,1.1. Reduzível pelas ações de imunização,2012,0
2.1,1.1. Reduzível pelas ações de imunização,2013,0
2.1,1.1. Reduzível pelas ações de imunização,2014,1
2.1,1.1. Reduzível pelas ações de imunização,2015,0
2.1,1.1. Reduzível pelas ações de imunização,2016,0
2.1,1.1. Reduzível pelas ações de imunização,2017,0
2.1,1.1. Reduzível pelas ações de imunização,2018,0
2.1,1.1. Reduzível pelas ações de imunização,2019,1
2.1,1.1. Reduzível pelas ações de imunização,2020,0
2.1,1.1. Reduzível pelas ações de imunização,2021,0
2.1,1.1. Reduzível pelas ações de imunização,2022,1
2.1,1.1. Reduzível pelas ações de imunização,2023,0
2.1,1.1. Reduzível pelas ações de imunização,2024,0
2.1,1.1. Reduzível pelas ações de imunização,2025,0
2.1,1.2.1. Red por at à mulher na gestação,2006,15
2.1,1.2.1. Red por at à mulher na gestação,2007,16
2.1,1.2.1. Red por at à mulher na gestação,2008,20
2.1,1.2.1. Red por at à mulher na gestação,2009,26
2.1,1.2.1. Red por at à mulher na gestação,2010,22
2.1,1.2.1. Red por at à mulher na gestação,2011,29
2.1,1.2.1. Red por at à mulher na gestação,2012,11
2.1,1.2.1. Red por at à mulher na gestação,2013,19
2.1,1.2.1. Red por at à mulher na gestação,2014,25
2.1,1.2.1. Red por at à mulher na gestação,2015,13
2.1,1.2.1. Red por at à mulher na gestação,2016,18
2.1,1.2.1. Red por at à mulher na gestação,2017,15
2.1,1.2.1. Red por at à mulher na gestação,2018,11
2.1,1.2.1. Red por at à mulher na gestação,2019,12
2.1,1.2.1. Red por at à mulher na gestação,2020,19
2.1,1.2.1. Red por at à mulher na gestação,2021,18
2.1,1.2.1. Red por at à mulher na gestação,2022,6
2.1,1.2.1. Red por at à mulher na gestação,2023,10
2.1,1.2.1. Red por at à mulher na gestação,2024,10
2.1,1.2.1. Red por at à mulher na gestação,2025,7
2.1,1.2.2. Red por at à mulher no parto,2006,9
2.1,1.2.2. Red por at à mulher no parto,2007,8
2.1,1.2.2. Red por at à mulher no parto,2008,6
2.1,1.2.2. Red por at à mulher no parto,2009,3
2.1,1.2.2. Red por at à mulher no parto,2010,3
2.1,1.2.2. Red por at à mulher no parto,2011,6
2.1,1.2.2. Red por at à mulher no parto,2012,2
2.1,1.2.2. Red por at à mulher no parto,2013,3
2.1,1.2.2. Red por at à mulher no parto,2014,2
2.1,1.2.2. Red por at à mulher no parto,2015,4
2.1,1.2.2. Red por at à mulher no parto,2016,3
2.1,1.2.2. Red por at à mulher no parto,2017,2
2.1,1.2.2. Red por at à mulher no parto,2018,4
2.1,1.2.2. Red por at à mulher no parto,2019,4
2.1,1.2.2. Red por at à mulher no parto,2020,7
2.1,1.2.2. Red por at à mulher no parto,2021,2
2.1,1.2.2. Red por at à mulher no parto,2022,3
2.1,1.2.2. Red por at à mulher no parto,2023,1
2.1,1.2.2. Red por at à mulher no parto,2024,5
2.1,1.2.2. Red por at à mulher no parto,2025,1
2.1,1.2.3. Red por at ao recém-nascido,2006,11
2.1,1.2.3. Red por at ao recém-nascido,2007,6
2.1,1.2.3. Red por at ao recém-nascido,2008,5
2.1,1.2.3. Red por at ao recém-nascido,2009,9
2.1,1.2.3. Red por at ao recém-nascido,2010,6
2.1,1.2.3. Red por at ao recém-nascido,2011,5
2.1,1.2.3. Red por at ao recém-nascido,2012,6
2.1,1.2.3. Red por at ao recém-nascido,2013,9
2.1,1.2.3. Red por at ao recém-nascido,2014,11
2.1,1.2.3. Red por at ao recém-nascido,2015,3
2.1,1.2.3. Red por at ao recém-nascido,2016,5
2.1,1.2.3. Red por at ao recém-nascido,2017,3
2.1,1.2.3. Red por at ao recém-nascido,2018,7
2.1,1.2.3. Red por at ao recém-nascido,2019,5
2.1,1.2.3. Red por at ao recém-nascido,2020,1
2.1,1.2.3. Red por at ao recém-nascido,2021,2
2.1,1.2.3. Red por at ao recém-nascido,2022,9
2.1,1.2.3. Red por at ao recém-nascido,2023,4
2.1,1.2.3. Red por at ao recém-nascido,2024,1
2.1,1.2.3. Red por at ao recém-nascido,2025,1
2.1,1.3. Red por ações de diag e trat adequado,2006,3
2.1,1.3. Red por ações de diag e trat adequado,2007,5
2.1,1.3. Red por ações de diag e trat adequado,2008,4
2.1,1.3. Red por ações de diag e trat adequado,2009,3
2.1,1.3. Red por ações de diag e trat adequado,2010,13
2.1,1.3. Red por ações de diag e trat adequado,2011,3
2.1,1.3. Red por ações de diag e trat adequado,2012,6
2.1,1.3. Red por ações de diag e trat adequado,2013,7
2.1,1.3. Red por ações de diag e trat adequado,2014,0
2.1,1.3. Red por ações de diag e trat adequado,2015,4
2.1,1.3. Red por ações de diag e trat adequado,2016,4
2.1,1.3. Red por ações de diag e trat adequado,2017,4
2.1,1.3. Red por ações de diag e trat adequado,2018,6
2.1,1.3. Red por ações de diag e trat adequado,2019,4
2.1,1.3. Red por ações de diag e trat adequado,2020,1
2.1,1.3. Red por ações de diag e trat adequado,2021,2
2.1,1.3. Red por ações de diag e trat adequado,2022,1
2.1,1.3. Red por ações de diag e trat adequado,2023,4
2.1,1.3. Red por ações de diag e trat adequado,2024,6
2.1,1.3. Red por ações de diag e trat adequado,2025,5
2.1,1.4. Red por ações promoção vinc a atenção,2006,5
2.1,1.4. Red por ações promoção vinc a atenção,2007,4
2.1,1.4. Red por ações promoção vinc a atenção,2008,3
2.1,1.4. Red por ações promoção vinc a atenção,2009,2
2.1,1.4. Red por ações promoção vinc a atenção,2010,6
2.1,1.4. Red por ações promoção vinc a atenção,2011,1
2.1,1.4. Red por ações promoção vinc a atenção,2012,2
2.1,1.4. Red por ações promoção vinc a atenção,2013,4
2.1,1.4. Red por ações promoção vinc a atenção,2014,5
2.1,1.4. Red por ações promoção vinc a atenção,2015,4
2.1,1.4. Red por ações promoção vinc a atenção,2016,2
2.1,1.4. Red por ações promoção vinc a atenção,2017,5
2.1,1.4. Red por ações promoção vinc a atenção,2018,5
2.1,1.4. Red por ações promoção vinc a atenção,2019,2
2.1,1.4. Red por ações promoção vinc a atenção,2020,4
2.1,1.4. Red por ações promoção vinc a atenção,2021,7
2.1,1.4. Red por ações promoção vinc a atenção,2022,2
2.1,1.4. Red por ações promoção vinc a atenção,2023,3
2.1,1.4. Red por ações promoção vinc a atenção,2024,3
2.1,1.4. Red por ações promoção vinc a atenção,2025,0
2.1,2. Causas mal definidas,2006,3
2.1,2. Causas mal definidas,2007,1
2.1,2. Causas mal definidas,2008,3
2.1,2. Causas mal definidas,2009,2
2.1,2. Causas mal definidas,2010,1
2.1,2. Causas mal definidas,2011,5
2.1,2. Causas mal definidas,2012,2
2.1,2. Causas mal definidas,2013,1
2.1,2. Causas mal definidas,2014,3
2.1,2. Causas mal definidas,2015,3
2.1,2. Causas mal definidas,2016,1
2.1,2. Causas mal definidas,2017,2
2.1,2. Causas mal definidas,2018,0
2.1,2. Causas mal definidas,2019,2
2.1,2. Causas mal definidas,2020,0
2.1,2. Causas mal definidas,2021,2
2.1,2. Causas mal definidas,2022,3
2.1,2. Causas mal definidas,2023,1
2.1,2. Causas mal definidas,2024,1
2.1,2. Causas mal definidas,2025,4
2.1,3. Demais causas (não claramente evitáveis),2006,23
2.1,3. Demais causas (não claramente evitáveis),2007,27
2.1,3. Demais causas (não claramente evitáveis),2008,28
2.1,3. Demais causas (não claramente evitáveis),2009,14
2.1,3. Demais causas (não claramente evitáveis),2010,21
2.1,3. Demais causas (não claramente evitáveis),2011,18
2.1,3. Demais causas (não claramente evitáveis),2012,18
2.1,3. Demais causas (não claramente evitáveis),2013,25
2.1,3. Demais causas (não claramente evitáveis),2014,16
2.1,3. Demais causas (não claramente evitáveis),2015,29
2.1,3. Demais causas (não claramente evitáveis),2016,23
2.1,3. Demais causas (não claramente evitáveis),2017,23
2.1,3. Demais causas (não claramente evitáveis),2018,23
2.1,3. Demais causas (não claramente evitáveis),2019,22
2.1,3. Demais causas (não claramente evitáveis),2020,17
2.1,3. Demais causas (não claramente evitáveis),2021,16
2.1,3. Demais causas (não claramente evitáveis),2022,10
2.1,3. Demais causas (não claramente evitáveis),2023,16
2.1,3. Demais causas (não claramente evitáveis),2024,18
2.1,3. Demais causas (não claramente evitáveis),2025,17
2.2,1.1. Reduzível pelas ações de imunização,2006,0
2.2,1.1. Reduzível pelas ações de imunização,2007,0
2.2,1.1. Reduzível pelas ações de imunização,2008,0
2.2,1.1. Reduzível pelas ações de imunização,2009,0
2.2,1.1. Reduzível pelas ações de imunização,2010,0
2.2,1.1. Reduzível pelas ações de imunização,2011,0
2.2,1.1. Reduzível pelas ações de imunização,2012,0
2.2,1.1. Reduzível pelas ações de imunização,2013,0
2.2,1.1. Reduzível pelas ações de imunização,2014,0
2.2,1.1. Reduzível pelas ações de imunização,2015,1
2.2,1.1. Reduzível pelas ações de imunização,2016,0
2.2,1.1. Reduzível pelas ações de imunização,2017,0
2.2,1.1. Reduzível pelas ações de imunização,2018,0
2.2,1.1. Reduzível pelas ações de imunização,2019,0
2.2,1.1. Reduzível pelas ações de imunização,2020,0
2.2,1.1. Reduzível pelas ações de imunização,2021,0
2.2,1.1. Reduzível pelas ações de imunização,2022,0
2.2,1.1. Reduzível pelas ações de imunização,2023,0
2.2,1.1. Reduzível pelas ações de imunização,2024,0
2.2,1.1. Reduzível pelas ações de imunização,2025,0
2.2,1.2.1. Red por at à mulher na gestação,2006,14
2.2,1.2.1. Red por at à mulher na gestação,2007,11
2.2,1.2.1. Red por at à mulher na gestação,2008,13
2.2,1.2.1. Red por at à mulher na gestação,2009,12
2.2,1.2.1. Red por at à mulher na gestação,2010,10
2.2,1.2.1. Red por at à mulher na gestação,2011,10
2.2,1.2.1. Red por at à mulher na gestação,2012,11
2.2,1.2.1. Red por at à mulher na gestação,2013,13
2.2,1.2.1. Red por at à mulher na gestação,2014,7
2.2,1.2.1. Red por at à mulher na gestação,2015,9
2.2,1.2.1. Red por at à mulher na gestação,2016,9
2.2,1.2.1. Red por at à mulher na gestação,2017,14
2.2,1.2.1. Red por at à mulher na gestação,2018,13
2.2,1.2.1. Red por at à mulher na gestação,2019,10
2.2,1.2.1. Red por at à mulher na gestação,2020,8
2.2,1.2.1. Red por at à mulher na gestação,2021,8
2.2,1.2.1. Red por at à mulher na gestação,2022,11
2.2,1.2.1. Red por at à mulher na gestação,2023,6
2.2,1.2.1. Red por at à mulher na gestação,2024,14
2.2,1.2.1. Red por at à mulher na gestação,2025,3
2.2,1.2.2. Red por at à mulher no parto,2006,5
2.2,1.2.2. Red por at à mulher no parto,2007,5
2.2,1.2.2. Red por at à mulher no parto,2008,3
2.2,1.2.2. Red por at à mulher no parto,2009,4
2.2,1.2.2. Red por at à mulher no parto,2010,4
2.2,1.2.2. Red por at à mulher no parto,2011,3
2.2,1.2.2. Red por at à mulher no parto,2012,3
2.2,1.2.2. Red por at à mulher no parto,2013,2
2.2,1.2.2. Red por at à mulher no parto,2014,2
2.2,1.2.2. Red por at à mulher no parto,2015,4
2.2,1.2.2. Red por at à mulher no parto,2016,2
2.2,1.2.2. Red por at à mulher no parto,2017,2
2.2,1.2.2. Red por at à mulher no parto,2018,2
2.2,1.2.2. Red por at à mulher no parto,2019,3
2.2,1.2.2. Red por at à mulher no parto,2020,2
2.2,1.2.2. Red por at à mulher no parto,2021,2
2.2,1.2.2. Red por at à mulher no parto,2022,2
2.2,1.2.2. Red por at à mulher no parto,2023,6
2.2,1.2.2. Red por at à mulher no parto,2024,0
2.2,1.2.2. Red por at à mulher no parto,2025,3
2.2,1.2.3. Red por at ao recém-nascido,2006,4
2.2,1.2.3. Red por at ao recém-nascido,2007,8
2.2,1.2.3. Red por at ao recém-nascido,2008,4
2.2,1.2.3. Red por at ao recém-nascido,2009,6
2.2,1.2.3. Red por at ao recém-nascido,2010,2
2.2,1.2.3. Red por at ao recém-nascido,2011,1
2.2,1.2.3. Red por at ao recém-nascido,2012,1
2.2,1.2.3. Red por at ao recém-nascido,2013,1
2.2,1.2.3. Red por at ao recém-nascido,2014,1
2.2,1.2.3. Red por at ao recém-nascido,2015,1
2.2,1.2.3. Red por at ao recém-nascido,2016,2
2.2,1.2.3. Red por at ao recém-nascido,2017,5
2.2,1.2.3. Red por at ao recém-nascido,2018,3
2.2,1.2.3. Red por at ao recém-nascido,2019,4
2.2,1.2.3. Red por at ao recém-nascido,2020,4
2.2,1.2.3. Red por at ao recém-nascido,2021,2
2.2,1.2.3. Red por at ao recém-nascido,2022,1
2.2,1.2.3. Red por at ao recém-nascido,2023,2
2.2,1.2.3. Red por at ao recém-nascido,2024,1
2.2,1.2.3. Red por at ao recém-nascido,2025,2
2.2,1.3. Red por ações de diag e trat adequado,2006,5
2.2,1.3. Red por ações de diag e trat adequado,2007,9
2.2,1.3. Red por ações de diag e trat adequado,2008,6
2.2,1.3. Red por ações de diag e trat adequado,2009,6
2.2,1.3. Red por ações de diag e trat adequado,2010,2
2.2,1.3. Red por ações de diag e trat adequado,2011,1
2.2,1.3. Red por ações de diag e trat adequado,2012,4
2.2,1.3. Red por ações de diag e trat adequado,2013,4
2.2,1.3. Red por ações de diag e trat adequado,2014,1
2.2,1.3. Red por ações de diag e trat adequado,2015,4
2.2,1.3. Red por ações de diag e trat adequado,2016,4
2.2,1.3. Red por ações de diag e trat adequado,2017,1
2.2,1.3. Red por ações de diag e trat adequado,2018,4
2.2,1.3. Red por ações de diag e trat adequado,2019,2
2.2,1.3. Red por ações de diag e trat adequado,2020,1
2.2,1.3. Red por ações de diag e trat adequado,2021,2
2.2,1.3. Red por ações de diag e trat adequado,2022,1
2.2,1.3. Red por ações de diag e trat adequado,2023,4
2.2,1.3. Red por ações de diag e trat adequado,2024,3
2.2,1.3. Red por ações de diag e trat adequado,2025,2
2.2,1.4. Red por ações promoção vinc a atenção,2006,3
2.2,1.4. Red por ações promoção vinc a atenção,2007,5
2.2,1.4. Red por ações promoção vinc a atenção,2008,4
2.2,1.4. Red por ações promoção vinc a atenção,2009,3
2.2,1.4. Red por ações promoção vinc a atenção,2010,3
2.2,1.4. Red por ações promoção vinc a atenção,2011,5
2.2,1.4. Red por ações promoção vinc a atenção,2012,1
2.2,1.4. Red por ações promoção vinc a atenção,2013,3
2.2,1.4. Red por ações promoção vinc a atenção,2014,1
2.2,1.4. Red por ações promoção vinc a atenção,2015,2
2.2,1.4. Red por ações promoção vinc a atenção,2016,3
2.2,1.4. Red por ações promoção vinc a atenção,2017,3
2.2,1.4. Red por ações promoção vinc a atenção,2018,2
2.2,1.4. Red por ações promoção vinc a atenção,2019,1
2.2,1.4. Red por ações promoção vinc a atenção,2020,2
2.2,1.4. Red por ações promoção vinc a atenção,2021,4
2.2,1.4. Red por ações promoção vinc a atenção,2022,4
2.2,1.4. Red por ações promoção vinc a atenção,2023,3
2.2,1.4. Red por ações promoção vinc a atenção,2024,1
2.2,1.4. Red por ações promoção vinc a atenção,2025,5
2.2,2. Causas mal definidas,2006,2
2.2,2. Causas mal definidas,2007,4
2.2,2. Causas mal definidas,2008,1
2.2,2. Causas mal definidas,2009,2
2.2,2. Causas mal definidas,2010,4
2.2,2. Causas mal definidas,2011,1
2.2,2. Causas mal definidas,2012,1
2.2,2. Causas mal definidas,2013,1
2.2,2. Causas mal definidas,2014,1
2.2,2. Causas mal definidas,2015,1
2.2,2. Causas mal definidas,2016,1
2.2,2. Causas mal definidas,2017,1
2.2,2. Causas mal definidas,2018,2
2.2,2. Causas mal definidas,2019,2
2.2,2. Causas mal definidas,2020,1
2.2,2. Causas mal definidas,2021,1
2.2,2. Causas mal definidas,2022,1
2.2,2. Causas mal definidas,2023,0
2.2,2. Causas mal definidas,2024,0
2.2,2. Causas mal definidas,2025,0
2.2,3. Demais causas (não claramente evitáveis),2006,14
2.2,3. Demais causas (não claramente evitáveis),2007,18
2.2,3. Demais causas (não claramente evitáveis),2008,16
2.2,3. Demais causas (não claramente evitáveis),2009,19
2.2,3. Demais causas (não claramente evitáveis),2010,14
2.2,3. Demais causas (não claramente evitáveis),2011,18
2.2,3. Demais causas (não claramente evitáveis),2012,18
2.2,3. Demais causas (não claramente evitáveis),2013,16
2.2,3. Demais causas (não claramente evitáveis),2014,16
2.2,3. Demais causas (não claramente evitáveis),2015,17
2.2,3. Demais causas (não claramente evitáveis),2016,14
2.2,3. Demais causas (não claramente evitáveis),2017,14
2.2,3. Demais causas (não claramente evitáveis),2018,19
2.2,3. Demais causas (não claramente evitáveis),2019,6
2.2,3. Demais causas (não claramente evitáveis),2020,12
2.2,3. Demais causas (não claramente evitáveis),2021,10
2.2,3. Demais causas (não claramente evitáveis),2022,7
2.2,3. Demais causas (não claramente evitáveis),2023,5
2.2,3. Demais causas (não claramente evitáveis),2024,6
2.2,3. Demais causas (não claramente evitáveis),2025,5
3.1,1.1. Reduzível pelas ações de imunização,2006,0
3.1,1.1. Reduzível pelas ações de imunização,2007,1
3.1,1.1. Reduzível pelas ações de imunização,2008,1
3.1,1.1. Reduzível pelas ações de imunização,2009,0
3.1,1.1. Reduzível pelas ações de imunização,2010,1
3.1,1.1. Reduzível pelas ações de imunização,2011,2
3.1,1.1. Reduzível pelas ações de imunização,2012,0
3.1,1.1. Reduzível pelas ações de imunização,2013,0
3.1,1.1. Reduzível pelas ações de imunização,2014,2
3.1,1.1. Reduzível pelas ações de imunização,2015,1
3.1,1.1. Reduzível pelas ações de imunização,2016,0
3.1,1.1. Reduzível pelas ações de imunização,2017,1
3.1,1.1. Reduzível pelas ações de imunização,2018,0
3.1,1.1. Reduzível pelas ações de imunização,2019,0
3.1,1.1. Reduzível pelas ações de imunização,2020,1
3.1,1.1. Reduzível pelas ações de imunização,2021,0
3.1,1.1. Reduzível pelas ações de imunização,2022,0
3.1,1.1. Reduzível pelas ações de imunização,2023,0
3.1,1.1. Reduzível pelas ações de imunização,2024,0
3.1,1.1. Reduzível pelas ações de imunização,2025,0
3.1,1.2.1. Red por at à mulher na gestação,2006,35
3.1,1.2.1. Red por at à mulher na gestação,2007,39
3.1,1.2.1. Red por at à mulher na gestação,2008,46
3.1,1.2.1. Red por at à mulher na gestação,2009,52
3.1,1.2.1. Red por at à mulher na gestação,2010,47
3.1,1.2.1. Red por at à mulher na gestação,2011,40
3.1,1.2.1. Red por at à mulher na gestação,2012,49
3.1,1.2.1. Red por at à mulher na gestação,2013,58
3.1,1.2.1. Red por at à mulher na gestação,2014,39
3.1,1.2.1. Red por at à mulher na gestação,2015,68
3.1,1.2.1. Red por at à mulher na gestação,2016,68
3.1,1.2.1. Red por at à mulher na gestação,2017,44
3.1,1.2.1. Red por at à mulher na gestação,2018,56
3.1,1.2.1. Red por at à mulher na gestação,2019,40
3.1,1.2.1. Red por at à mulher na gestação,2020,51
3.1,1.2.1. Red por at à mulher na gestação,2021,22
3.1,1.2.1. Red por at à mulher na gestação,2022,32
3.1,1.2.1. Red por at à mulher na gestação,2023,38
