cod_ap_sms,subgrupo,ano,obitos
5.3,1.2.3. Red por at ao recém-nascido,2022,0
5.3,1.2.3. Red por at ao recém-nascido,2023,0
5.3,1.2.3. Red por at ao recém-nascido,2024,0
5.3,1.2.3. Red por at ao recém-nascido,2025,0
5.3,1.3. Red por ações de diag e trat adequado,2006,5
5.3,1.3. Red por ações de diag e trat adequado,2007,2
5.3,1.3. Red por ações de diag e trat adequado,2008,5
5.3,1.3. Red por ações de diag e trat adequado,2009,4
5.3,1.3. Red por ações de diag e trat adequado,2010,2
5.3,1.3. Red por ações de diag e trat adequado,2011,4
5.3,1.3. Red por ações de diag e trat adequado,2012,2
5.3,1.3. Red por ações de diag e trat adequado,2013,3
5.3,1.3. Red por ações de diag e trat adequado,2014,3
5.3,1.3. Red por ações de diag e trat adequado,2015,1
5.3,1.3. Red por ações de diag e trat adequado,2016,6
5.3,1.3. Red por ações de diag e trat adequado,2017,2
5.3,1.3. Red por ações de diag e trat adequado,2018,7
5.3,1.3. Red por ações de diag e trat adequado,2019,5
5.3,1.3. Red por ações de diag e trat adequado,2020,1
5.3,1.3. Red por ações de diag e trat adequado,2021,6
5.3,1.3. Red por ações de diag e trat adequado,2022,6
5.3,1.3. Red por ações de diag e trat adequado,2023,3
5.3,1.3. Red por ações de diag e trat adequado,2024,4
5.3,1.3. Red por ações de diag e trat adequado,2025,4
5.3,1.4. Red por ações promoção vinc a atenção,2006,4
5.3,1.4. Red por ações promoção vinc a atenção,2007,7
5.3,1.4. Red por ações promoção vinc a atenção,2008,2
5.3,1.4. Red por ações promoção vinc a atenção,2009,3
5.3,1.4. Red por ações promoção vinc a atenção,2010,3
5.3,1.4. Red por ações promoção vinc a atenção,2011,4
5.3,1.4. Red por ações promoção vinc a atenção,2012,8
5.3,1.4. Red por ações promoção vinc a atenção,2013,4
5.3,1.4. Red por ações promoção vinc a atenção,2014,1
5.3,1.4. Red por ações promoção vinc a atenção,2015,6
5.3,1.4. Red por ações promoção vinc a atenção,2016,2
5.3,1.4. Red por ações promoção vinc a atenção,2017,5
5.3,1.4. Red por ações promoção vinc a atenção,2018,3
5.3,1.4. Red por ações promoção vinc a atenção,2019,3
5.3,1.4. Red por ações promoção vinc a atenção,2020,3
5.3,1.4. Red por ações promoção vinc a atenção,2021,2
5.3,1.4. Red por ações promoção vinc a atenção,2022,4
5.3,1.4. Red por ações promoção vinc a atenção,2023,4
5.3,1.4. Red por ações promoção vinc a atenção,2024,3
5.3,1.4. Red por ações promoção vinc a atenção,2025,6
5.3,2. Causas mal definidas,2006,8
5.3,2. Causas mal definidas,2007,3
5.3,2. Causas mal definidas,2008,3
5.3,2. Causas mal definidas,2009,3
5.3,2. Causas mal definidas,2010,1
5.3,2. Causas mal definidas,2011,0
5.3,2. Causas mal definidas,2012,1
5.3,2. Causas mal definidas,2013,2
5.3,2. Causas mal definidas,2014,1
5.3,2. Causas mal definidas,2015,1
5.3,2. Causas mal definidas,2016,1
5.3,2. Causas mal definidas,2017,1
5.3,2. Causas mal definidas,2018,1
5.3,2. Causas mal definidas,2019,2
5.3,2. Causas mal definidas,2020,0
5.3,2. Causas mal definidas,2021,0
5.3,2. Causas mal definidas,2022,0
5.3,2. Causas mal definidas,2023,0
5.3,2. Causas mal definidas,2024,0
5.3,2. Causas mal definidas,2025,0
5.3,3. Demais causas (não claramente evitáveis),2006,7
5.3,3. Demais causas (não claramente evitáveis),2007,5
5.3,3. Demais causas (não claramente evitáveis),2008,6
5.3,3. Demais causas (não claramente evitáveis),2009,8
5.3,3. Demais causas (não claramente evitáveis),2010,3
5.3,3. Demais causas (não claramente evitáveis),2011,6
5.3,3. Demais causas (não claramente evitáveis),2012,7
5.3,3. Demais causas (não claramente evitáveis),2013,9
5.3,3. Demais causas (não claramente evitáveis),2014,8
5.3,3. Demais causas (não claramente evitáveis),2015,5
5.3,3. Demais causas (não claramente evitáveis),2016,6
5.3,3. Demais causas (não claramente evitáveis),2017,9
5.3,3. Demais causas (não claramente evitáveis),2018,10
5.3,3. Demais causas (não claramente evitáveis),2019,6
5.3,3. Demais causas (não claramente evitáveis),2020,4
5.3,3. Demais causas (não claramente evitáveis),2021,4
5.3,3. Demais causas (não claramente evitáveis),2022,3
5.3,3. Demais causas (não claramente evitáveis),2023,6
5.3,3. Demais causas (não claramente evitáveis),2024,6
5.3,3. Demais causas (não claramente evitáveis),2025,6
