cod_ap_sms,subgrupo,ano,obitos
5.2,1.2.2. Red por at à mulher no parto,2025,7
5.2,1.2.3. Red por at ao recém-nascido,2006,26
5.2,1.2.3. Red por at ao recém-nascido,2007,22
5.2,1.2.3. Red por at ao recém-nascido,2008,32
5.2,1.2.3. Red por at ao recém-nascido,2009,20
5.2,1.2.3. Red por at ao recém-nascido,2010,21
5.2,1.2.3. Red por at ao recém-nascido,2011,28
5.2,1.2.3. Red por at ao recém-nascido,2012,25
5.2,1.2.3. Red por at ao recém-nascido,2013,15
5.2,1.2.3. Red por at ao recém-nascido,2014,20
5.2,1.2.3. Red por at ao recém-nascido,2015,17
5.2,1.2.3. Red por at ao recém-nascido,2016,22
5.2,1.2.3. Red por at ao recém-nascido,2017,21
5.2,1.2.3. Red por at ao recém-nascido,2018,14
5.2,1.2.3. Red por at ao recém-nascido,2019,24
5.2,1.2.3. Red por at ao recém-nascido,2020,23
5.2,1.2.3. Red por at ao recém-nascido,2021,25
5.2,1.2.3. Red por at ao recém-nascido,2022,12
5.2,1.2.3. Red por at ao recém-nascido,2023,11
5.2,1.2.3. Red por at ao recém-nascido,2024,11
5.2,1.2.3. Red por at ao recém-nascido,2025,6
5.2,1.3. Red por ações de diag e trat adequado,2006,9
5.2,1.3. Red por ações de diag e trat adequado,2007,10
5.2,1.3. Red por ações de diag e trat adequado,2008,16
5.2,1.3. Red por ações de diag e trat adequado,2009,12
5.2,1.3. Red por ações de diag e trat adequado,2010,13
5.2,1.3. Red por ações de diag e trat adequado,2011,13
5.2,1.3. Red por ações de diag e trat adequado,2012,11
5.2,1.3. Red por ações de diag e trat adequado,2013,12
5.2,1.3. Red por ações de diag e trat adequado,2014,7
5.2,1.3. Red por ações de diag e trat adequado,2015,12
5.2,1.3. Red por ações de diag e trat adequado,2016,8
5.2,1.3. Red por ações de diag e trat adequado,2017,11
5.2,1.3. Red por ações de diag e trat adequado,2018,11
5.2,1.3. Red por ações de diag e trat adequado,2019,10
5.2,1.3. Red por ações de diag e trat adequado,2020,7
5.2,1.3. Red por ações de diag e trat adequado,2021,5
5.2,1.3. Red por ações de diag e trat adequado,2022,10
5.2,1.3. Red por ações de diag e trat adequado,2023,12
5.2,1.3. Red por ações de diag e trat adequado,2024,5
5.2,1.3. Red por ações de diag e trat adequado,2025,4
5.2,1.4. Red por ações promoção vinc a atenção,2006,7
5.2,1.4. Red por ações promoção vinc a atenção,2007,4
5.2,1.4. Red por ações promoção vinc a atenção,2008,7
5.2,1.4. Red por ações promoção vinc a atenção,2009,5
5.2,1.4. Red por ações promoção vinc a atenção,2010,7
5.2,1.4. Red por ações promoção vinc a atenção,2011,9
5.2,1.4. Red por ações promoção vinc a atenção,2012,12
5.2,1.4. Red por ações promoção vinc a atenção,2013,8
5.2,1.4. Red por ações promoção vinc a atenção,2014,7
5.2,1.4. Red por ações promoção vinc a atenção,2015,11
5.2,1.4. Red por ações promoção vinc a atenção,2016,5
5.2,1.4. Red por ações promoção vinc a atenção,2017,10
5.2,1.4. Red por ações promoção vinc a atenção,2018,6
5.2,1.4. Red por ações promoção vinc a atenção,2019,8
5.2,1.4. Red por ações promoção vinc a atenção,2020,4
5.2,1.4. Red por ações promoção vinc a atenção,2021,6
5.2,1.4. Red por ações promoção vinc a atenção,2022,9
5.2,1.4. Red por ações promoção vinc a atenção,2023,3
5.2,1.4. Red por ações promoção vinc a atenção,2024,5
5.2,1.4. Red por ações promoção vinc a atenção,2025,10
5.2,2. Causas mal definidas,2006,8
5.2,2. Causas mal definidas,2007,5
5.2,2. Causas mal definidas,2008,6
5.2,2. Causas mal definidas,2009,6
5.2,2. Causas mal definidas,2010,6
5.2,2. Causas mal definidas,2011,5
5.2,2. Causas mal definidas,2012,2
5.2,2. Causas mal definidas,2013,2
5.2,2. Causas mal definidas,2014,0
5.2,2. Causas mal definidas,2015,1
5.2,2. Causas mal definidas,2016,2
5.2,2. Causas mal definidas,2017,1
5.2,2. Causas mal definidas,2018,1
5.2,2. Causas mal definidas,2019,2
5.2,2. Causas mal definidas,2020,3
5.2,2. Causas mal definidas,2021,6
5.2,2. Causas mal definidas,2022,0
5.2,2. Causas mal definidas,2023,0
5.2,2. Causas mal definidas,2024,5
5.2,2. Causas mal definidas,2025,0
5.2,3. Demais causas (não claramente evitáveis),2006,43
5.2,3. Demais causas (não claramente evitáveis),2007,36
5.2,3. Demais causas (não claramente evitáveis),2008,38
5.2,3. Demais causas (não claramente evitáveis),2009,30
5.2,3. Demais causas (não claramente evitáveis),2010,30
5.2,3. Demais causas (não claramente evitáveis),2011,38
5.2,3. Demais causas (não claramente evitáveis),2012,33
5.2,3. Demais causas (não claramente evitáveis),2013,35
5.2,3. Demais causas (não claramente evitáveis),2014,39
5.2,3. Demais causas (não claramente evitáveis),2015,29
5.2,3. Demais causas (não claramente evitáveis),2016,37
5.2,3. Demais causas (não claramente evitáveis),2017,42
5.2,3. Demais causas (não claramente evitáveis),2018,38
5.2,3. Demais causas (não claramente evitáveis),2019,36
5.2,3. Demais causas (não claramente evitáveis),2020,39
5.2,3. Demais causas (não claramente evitáveis),2021,26
5.2,3. Demais causas (não claramente evitáveis),2022,36
5.2,3. Demais causas (não claramente evitáveis),2023,28
5.2,3. Demais causas (não claramente evitáveis),2024,32
5.2,3. Demais causas (não claramente evitáveis),2025,33
5.3,1.1. Reduzível pelas ações de imunização,2006,0
5.3,1.1. Reduzível pelas ações de imunização,2007,0
5.3,1.1. Reduzível pelas ações de imunização,2008,0
5.3,1.1. Reduzível pelas ações de imunização,2009,0
5.3,1.1. Reduzível pelas ações de imunização,2010,0
5.3,1.1. Reduzível pelas ações de imunização,2011,1
5.3,1.1. Reduzível pelas ações de imunização,2012,1
5.3,1.1. Reduzível pelas ações de imunização,2013,0
5.3,1.1. Reduzível pelas ações de imunização,2014,0
5.3,1.1. Reduzível pelas ações de imunização,2015,2
5.3,1.1. Reduzível pelas ações de imunização,2016,0
5.3,1.1. Reduzível pelas ações de imunização,2017,0
5.3,1.1. Reduzível pelas ações de imunização,2018,0
5.3,1.1. Reduzível pelas ações de imunização,2019,0
5.3,1.1. Reduzível pelas ações de imunização,2020,0
5.3,1.1. Reduzível pelas ações de imunização,2021,0
5.3,1.1. Reduzível pelas ações de imunização,2022,1
5.3,1.1. Reduzível pelas ações de imunização,2023,0
5.3,1.1. Reduzível pelas ações de imunização,2024,0
5.3,1.1. Reduzível pelas ações de imunização,2025,1
5.3,1.2.1. Red por at à mulher na gestação,2006,15
5.3,1.2.1. Red por at à mulher na gestação,2007,20
5.3,1.2.1. Red por at à mulher na gestação,2008,26
5.3,1.2.1. Red por at à mulher na gestação,2009,24
5.3,1.2.1. Red por at à mulher na gestação,2010,18
5.3,1.2.1. Red por at à mulher na gestação,2011,24
5.3,1.2.1. Red por at à mulher na gestação,2012,24
5.3,1.2.1. Red por at à mulher na gestação,2013,35
5.3,1.2.1. Red por at à mulher na gestação,2014,21
5.3,1.2.1. Red por at à mulher na gestação,2015,30
5.3,1.2.1. Red por at à mulher na gestação,2016,28
5.3,1.2.1. Red por at à mulher na gestação,2017,12
5.3,1.2.1. Red por at à mulher na gestação,2018,14
5.3,1.2.1. Red por at à mulher na gestação,2019,22
5.3,1.2.1. Red por at à mulher na gestação,2020,25
5.3,1.2.1. Red por at à mulher na gestação,2021,30
5.3,1.2.1. Red por at à mulher na gestação,2022,20
5.3,1.2.1. Red por at à mulher na gestação,2023,16
5.3,1.2.1. Red por at à mulher na gestação,2024,21
5.3,1.2.1. Red por at à mulher na gestação,2025,32
5.3,1.2.2. Red por at à mulher no parto,2006,4
5.3,1.2.2. Red por at à mulher no parto,2007,12
5.3,1.2.2. Red por at à mulher no parto,2008,5
5.3,1.2.2. Red por at à mulher no parto,2009,8
5.3,1.2.2. Red por at à mulher no parto,2010,5
5.3,1.2.2. Red por at à mulher no parto,2011,7
5.3,1.2.2. Red por at à mulher no parto,2012,14
5.3,1.2.2. Red por at à mulher no parto,2013,8
5.3,1.2.2. Red por at à mulher no parto,2014,11
5.3,1.2.2. Red por at à mulher no parto,2015,10
5.3,1.2.2. Red por at à mulher no parto,2016,14
5.3,1.2.2. Red por at à mulher no parto,2017,3
5.3,1.2.2. Red por at à mulher no parto,2018,15
5.3,1.2.2. Red por at à mulher no parto,2019,11
5.3,1.2.2. Red por at à mulher no parto,2020,9
5.3,1.2.2. Red por at à mulher no parto,2021,9
5.3,1.2.2. Red por at à mulher no parto,2022,3
5.3,1.2.2. Red por at à mulher no parto,2023,4
5.3,1.2.2. Red por at à mulher no parto,2024,6
5.3,1.2.2. Red por at à mulher no parto,2025,10
5.3,1.2.3. Red por at ao recém-nascido,2006,17
5.3,1.2.3. Red por at ao recém-nascido,2007,9
5.3,1.2.3. Red por at ao recém-nascido,2008,18
5.3,1.2.3. Red por at ao recém-nascido,2009,17
5.3,1.2.3. Red por at ao recém-nascido,2010,16
5.3,1.2.3. Red por at ao recém-nascido,2011,12
5.3,1.2.3. Red por at ao recém-nascido,2012,17
5.3,1.2.3. Red por at ao recém-nascido,2013,28
5.3,1.2.3. Red por at ao recém-nascido,2014,24
5.3,1.2.3. Red por at ao recém-nascido,2015,37
5.3,1.2.3. Red por at ao recém-nascido,2016,33
5.3,1.2.3. Red por at ao recém-nascido,2017,23
5.3,1.2.3. Red por at ao recém-nascido,2018,21
5.3,1.2.3. Red por at ao recém-nascido,2019,19
5.3,1.2.3. Red por at ao recém-nascido,2020,13
5.3,1.2.3. Red por at ao recém-nascido,2021,17
5.3,1.2.3. Red por at ao recém-nascido,2022,7
5.3,1.2.3. Red por at ao recém-nascido,2023,15
5.3,1.2.3. Red por at ao recém-nascido,2024,12
5.3,1.2.3. Red por at ao recém-nascido,2025,6
5.3,1.3. Red por ações de diag e trat adequado,2006,12
5.3,1.3. Red por ações de diag e trat adequado,2007,10
5.3,1.3. Red por ações de diag e trat adequado,2008,9
5.3,1.3. Red por ações de diag e trat adequado,2009,14
5.3,1.3. Red por ações de diag e trat adequado,2010,10
5.3,1.3. Red por ações de diag e trat adequado,2011,13
5.3,1.3. Red por ações de diag e trat adequado,2012,16
5.3,1.3. Red por ações de diag e trat adequado,2013,11
5.3,1.3. Red por ações de diag e trat adequado,2014,15
5.3,1.3. Red por ações de diag e trat adequado,2015,6
5.3,1.3. Red por ações de diag e trat adequado,2016,12
5.3,1.3. Red por ações de diag e trat adequado,2017,7
5.3,1.3. Red por ações de diag e trat adequado,2018,7
5.3,1.3. Red por ações de diag e trat adequado,2019,2
5.3,1.3. Red por ações de diag e trat adequado,2020,6
5.3,1.3. Red por ações de diag e trat adequado,2021,2
5.3,1.3. Red por ações de diag e trat adequado,2022,7
5.3,1.3. Red por ações de diag e trat adequado,2023,7
5.3,1.3. Red por ações de diag e trat adequado,2024,7
5.3,1.3. Red por ações de diag e trat adequado,2025,2
5.3,1.4. Red por ações promoção vinc a atenção,2006,9
5.3,1.4. Red por ações promoção vinc a atenção,2007,9
5.3,1.4. Red por ações promoção vinc a atenção,2008,5
5.3,1.4. Red por ações promoção vinc a atenção,2009,14
5.3,1.4. Red por ações promoção vinc a atenção,2010,11
5.3,1.4. Red por ações promoção vinc a atenção,2011,11
5.3,1.4. Red por ações promoção vinc a atenção,2012,9
5.3,1.4. Red por ações promoção vinc a atenção,2013,6
5.3,1.4. Red por ações promoção vinc a atenção,2014,13
5.3,1.4. Red por ações promoção vinc a atenção,2015,8
5.3,1.4. Red por ações promoção vinc a atenção,2016,14
5.3,1.4. Red por ações promoção vinc a atenção,2017,7
5.3,1.4. Red por ações promoção vinc a atenção,2018,8
5.3,1.4. Red por ações promoção vinc a atenção,2019,14
5.3,1.4. Red por ações promoção vinc a atenção,2020,8
5.3,1.4. Red por ações promoção vinc a atenção,2021,3
5.3,1.4. Red por ações promoção vinc a atenção,2022,7
5.3,1.4. Red por ações promoção vinc a atenção,2023,4
5.3,1.4. Red por ações promoção vinc a atenção,2024,4
5.3,1.4. Red por ações promoção vinc a atenção,2025,6
5.3,2. Causas mal definidas,2006,8
5.3,2. Causas mal definidas,2007,7
5.3,2. Causas mal definidas,2008,6
5.3,2. Causas mal definidas,2009,7
5.3,2. Causas mal definidas,2010,2
5.3,2. Causas mal definidas,2011,3
5.3,2. Causas mal definidas,2012,0
5.3,2. Causas mal definidas,2013,4
5.3,2. Causas mal definidas,2014,1
5.3,2. Causas mal definidas,2015,2
5.3,2. Causas mal definidas,2016,1
5.3,2. Causas mal definidas,2017,0
5.3,2. Causas mal definidas,2018,2
5.3,2. Causas mal definidas,2019,2
5.3,2. Causas mal definidas,2020,3
5.3,2. Causas mal definidas,2021,4
5.3,2. Causas mal definidas,2022,1
5.3,2. Causas mal definidas,2023,0
5.3,2. Causas mal definidas,2024,0
5.3,2. Causas mal definidas,2025,1
5.3,3. Demais causas (não claramente evitáveis),2006,24
5.3,3. Demais causas (não claramente evitáveis),2007,29
5.3,3. Demais causas (não claramente evitáveis),2008,24
5.3,3. Demais causas (não claramente evitáveis),2009,26
5.3,3. Demais causas (não claramente evitáveis),2010,22
5.3,3. Demais causas (não claramente evitáveis),2011,24
5.3,3. Demais causas (não claramente evitáveis),2012,24
5.3,3. Demais causas (não claramente evitáveis),2013,18
5.3,3. Demais causas (não claramente evitáveis),2014,26
5.3,3. Demais causas (não claramente evitáveis),2015,18
5.3,3. Demais causas (não claramente evitáveis),2016,32
5.3,3. Demais causas (não claramente evitáveis),2017,20
5.3,3. Demais causas (não claramente evitáveis),2018,28
5.3,3. Demais causas (não claramente evitáveis),2019,25
5.3,3. Demais causas (não claramente evitáveis),2020,31
5.3,3. Demais causas (não claramente evitáveis),2021,22
5.3,3. Demais causas (não claramente evitáveis),2022,30
5.3,3. Demais causas (não claramente evitáveis),2023,24
5.3,3. Demais causas (não claramente evitáveis),2024,22
5.3,3. Demais causas (não claramente evitáveis),2025,18
